x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
00000010001000000000000000000000000	Fli1	Gfi1	NA	Sox7	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3,FoxH1,Gata1	3.61635	5.69471	13.2616	1	3934
00000000010000000000010000000000000	Gata1	Lyl1	NA	Gfi1b,Tal1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Tbx3,Ets2,Fli1,Lmo2	1.87488	8.7877	13.2613	1	3934
00000100000000000000000001000000000	Etv6	Myb	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Notch1,Pecam1,Procr,Sox17,Sox7,,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,HbbbH1,HoxD8,Mitf,Runx1	1.64873	5.71257	13.2229	1	3934
00000000000000000000000110000000000	Meis1	Mitf	NA	Notch1	Cdh5,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Myb,,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Kit	1.16885	6.39659	13.1215	1	3934
00000000000010000000000000000000100	HbbbH1	Tal1	NA	Itga2b,Gfi1b	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,,Hhex,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tbx20,Tbx3,Ets2,Etv6,Fli1,Gfi1,Lmo2	4.99557	9.0919	13.0604	1	3934
01000000010000000000000000000000000	Cdh5	Gata1	NA	Notch1,Myb	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxB2	3.11627	10.5083	12.9464	1	3934
00000000000000000000100000000010000	Lmo2	Sox17	NA	Cdh5,Myb	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,,Notch1,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx3,FoxH1,FoxO4,Gata1,HbbbH1	1.54726	11.3989	12.8198	1	3934
00000000010000000000000000000001000	Gata1	Sox7	NA	Notch1,Tbx3,Gfi1b,Sox17	Cdh1,Cdh5,Egfl7,Etv6,FoxH1,FoxO4,HbbbH1,Hhex,HoxB2,Ldb1,Mecom,Meis1,Mitf,Myb,Procr,Runx1,,Tal1,Tbx20,Ets2,Fli1	16.69	27.085	12.4211	1	3934
00000100000000000001000000000000000	Etv6	Ldb1	NA	Cdh1	,Cdh5,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gfi1b,HbbbH1	3.29416	4.97192	12.3795	1	3934
00110000000000000000000000000000000	Egfl7	Ets1	NA	Cdh5,Kdr,Sox7	Cdh1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,Itga2b,Ldb1,Lmo2,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,,Tal1,Tbx20,Tbx3,FoxO4,HoxB2,Runx1	12.1619	13.8962	12.1525	1	3934
00000000000000000000000000000110000	Runx1	Sox17	NA	Gfi1b,Itga2b	Cdh1,Cdh5,Ets1,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,HoxD8,,Kdr,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Sox7,Tal1,Tbx3,Egfl7,Etv6,Hhex,Kit	9.41659	10.1715	12.0644	1	3934
00000000000001000000000000010000000	Hhex	Pecam1	NA	Cdh5,Fli1	Cdh1,Egfl7,Ets1,Ets2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Runx1	1.92189	9.59572	12.0213	1	3934
00000000000010000000000000000001000	HbbbH1	Sox7	NA	Gata1,Tbx20,Meis1,Notch1	Cdh5,Egfl7,FoxH1,FoxO4,Gfi1b,Hhex,Kit,Ldb1,Mecom,Mitf,Myb,,Procr,Runx1,Sox17,Tal1,Tbx3,Ets2,Etv6,Fli1,HoxB2,Lmo2	9.72713	29.2773	11.9478	1	3934
00000000000000000000000000000000110	Tal1	Tbx20	NA	Lmo2	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tbx3,HoxB2,Mecom,Mitf	0.236807	5.84375	11.7874	1	3934
00000010000000000000000000000000001	Fli1	Tbx3	NA	Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Gata1,HbbbH1,HoxB2,HoxD8	0.275397	5.81673	11.7515	1	3934
00000000000000001000000001000000000	Itga2b	Myb	NA	Gfi1b,Tal1,HbbbH1	Cdh1,Cdh5,Egfl7,Etv6,Gata1,Gfi1,,Hhex,Kit,Ldb1,Lyl1,Meis1,Mitf,Notch1,Pecam1,Runx1,Sox17,Tbx3,FoxH1,FoxO4,HoxD8,Sox7	4.77671	14.8214	11.6388	1	3934
00000000000001000010000000000000000	Hhex	Kit	NA	Fli1,Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3	4.71954	9.02167	11.4708	1	3934
00000000000000001000000010000000000	Itga2b	Mitf	NA	Tbx20	Cdh1,Cdh5,Egfl7,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Kit,Ldb1,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Tal1,,Tbx3,Ets1,Kdr,Mecom,Sox7	4.9102	6.52316	11.4604	1	3934
00010000000000000000000000000000100	Ets1	Tal1	NA	Cdh5,Fli1	Cdh1,Egfl7,Ets2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,Itga2b,Myb	1.92815	8.39919	11.4408	1	3934
00000000000000000001100000000000000	Ldb1	Lmo2	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Lyl1,Mecom,Myb,Notch1,Pecam1,Procr,,Tbx3,Ets2,Gfi1,HoxB2,Meis1,Runx1,Sox17,Sox7,Tbx20	1.51034	4.91482	11.2159	1	3934
00000010000000000000000010000000000	Fli1	Mitf	NA	Ets1	Cdh1,Cdh5,Egfl7,,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1,HbbbH1	1.44159	6.24411	11.1387	1	3934
00000010000000000000000000001000000	Fli1	Procr	NA	Cdh5,Kdr	Cdh1,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1,HbbbH1	4.64627	8.60942	10.9446	1	3934
00000000000000000000000000000000101	Tal1	Tbx3	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tbx20,HoxB2,HoxD8,Mitf	0.987078	6.05987	10.8805	1	3934
00000000000000000000000001010000000	Myb	Pecam1	NA	Lyl1,Itga2b,Tal1	Cdh1,Cdh5,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxD8,Kit,Ldb1,Lmo2,Mecom,Mitf,Notch1,Runx1,Sox17,Sox7,,Tbx3,Egfl7,Ets1,Ets2,Procr	7.31509	14.9032	10.8678	1	3934
00000000000001000000010000000000000	Hhex	Lyl1	NA	Cdh5,Fli1	Cdh1,Egfl7,Ets1,Ets2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Runx1	9.2541	9.4794	10.6632	1	3934
00000000000010000010000000000000000	HbbbH1	Kit	NA	Myb	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Fli1,Gfi1,Lmo2	0.0155578	6.05464	10.6479	1	3934
00000000001000000000000100000000000	Gfi1	Meis1	NA	Ets1	Cdh5,Egfl7,,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HbbbH1,HoxB2,Mecom,Mitf	5.13844	5.90221	10.6255	1	3934
00000000000100000000000100000000000	Gfi1b	Meis1	NA	Gata1,HbbbH1,Itga2b	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gfi1,Hhex,HoxD8,,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,HoxB2	15.5681	17.6908	10.5515	1	3934
10000000010000000000000000000000000	Cdh1	Gata1	NA	Itga2b,Tbx3,Tal1	Egfl7,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gfi1b,HbbbH1,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,,HoxB2,Mecom,Meis1	6.94046	14.6177	10.5351	1	3934
00000000000010000000000000000010000	HbbbH1	Sox17	NA	Gata1,Gfi1b,Notch1,Itga2b	Cdh1,Cdh5,Egfl7,FoxH1,FoxO4,Hhex,,Kit,Ldb1,Mecom,Meis1,Mitf,Myb,Procr,Runx1,Sox7,Tal1,Tbx20,Tbx3,Etv6,Fli1,Gfi1,Lmo2	19.7973	26.5471	10.43	1	3934
00000000000000000000101000000000000	Lmo2	Mecom	NA	Meis1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Gata1,HbbbH1,Mitf	3.43028	6.31638	10.4263	1	3934
00010010000000000000000000000000000	Ets1	Fli1	NA	Cdh5,Kdr,Sox7	Cdh1,Egfl7,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3	13.0456	13.6365	10.4091	1	3934
00000000000000000000100100000000000	Lmo2	Meis1	NA	Cdh5,Pecam1	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Notch1,,Procr,Runx1,Sox17,Sox7,Tal1,Tbx3,Gata1,HbbbH1,Mitf	0.757791	11.0037	10.3711	1	3934
00000000000100000100000000000000000	Gfi1b	Kdr	NA	Sox7,Lyl1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxD8,Itga2b,Kit,Ldb1,Lmo2,,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2,Procr	1.28042	9.85963	10.3656	1	3934
00010000000000000000000000000000001	Ets1	Tbx3	NA	Tbx20,Notch1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,HoxD8,Itga2b,Myb	3.51874	10.8956	10.2575	1	3934
00000000000000000001000001000000000	Ldb1	Myb	NA	Gfi1b	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,Gata1,,HbbbH1,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Notch1,Pecam1,Procr,Tal1,Tbx3,FoxO4,Gfi1,HoxD8,Meis1,Mitf,Runx1,Sox17,Sox7,Tbx20	0.571481	5.28051	10.2522	1	3934
00000000000010000001000000000000000	HbbbH1	Ldb1	NA	Itga2b	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,,Kdr,Kit,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Fli1,Lmo2	5.36292	5.42405	10.2409	1	3934
00100000000000000001000000000000000	Egfl7	Ldb1	NA	Fli1	Cdh1,Cdh5,Ets1,Ets2,Etv6,,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Myb	3.42277	5.22447	10.2042	1	3934
00000000000010000000000100000000000	HbbbH1	Meis1	NA	Gata1,Notch1,Itga2b,Cdh1	,Cdh5,Ets1,FoxH1,FoxO4,Gfi1b,Kdr,Kit,Ldb1,Lyl1,Mecom,Mitf,Myb,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Gfi1,HoxB2,Lmo2	16.0182	26.814	10.0369	1	3934
00000000000000000010100000000000000	Kit	Lmo2	NA	Fli1,Lyl1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,,Mecom,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Ets2,HoxB2,Meis1,Runx1,Tbx3	6.2397	9.82228	10.031	1	3934
00000000000100000000100000000000000	Gfi1b	Lmo2	NA	Myb	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxD8,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2,Procr	2.89291	6.47684	10.0111	1	3934
00010000000000000000001000000000000	Ets1	Mecom	NA	Notch1,Meis1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,,Mitf,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Myb	6.41275	10.4739	9.80778	1	3934
00000000110000000000000000000000000	FoxO4	Gata1	NA	Gfi1b	Cdh1,Cdh5,Ets1,Fli1,FoxH1,Gfi1,,HbbbH1,Hhex,Kdr,Mecom,Myb,Notch1,Procr,Runx1,Sox17,Sox7,Tal1,Egfl7,Etv6,HoxB2,Itga2b,Kit,Ldb1,Lyl1,Meis1,Mitf,Pecam1,Tbx20,Tbx3	1.46859	4.3276	9.76604	1	3934
01000000000000000000000000100000000	Cdh5	Notch1	NA	Sox7,Kdr,Ets1,Meis1	Cdh1,Egfl7,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,,Mitf,Myb,Pecam1,Procr,Runx1,Sox17,Tal1,Tbx20,Tbx3,HoxB2	18.3815	22.9036	9.75746	1	3934
00000000000000000100100000000000000	Kdr	Lmo2	NA	Tal1,Cdh5,Sox7	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,HoxD8,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,,Tbx20,Tbx3,Myb	4.31581	12.6005	9.71574	1	3934
00100100000000000000000000000000000	Egfl7	Etv6	NA	Kdr,Hhex	Cdh1,Cdh5,Ets1,Ets2,Fli1,Gata1,Gfi1,Gfi1b,,Itga2b,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Myb	1.74967	9.69681	9.67183	1	3934
00100000000000000000100000000000000	Egfl7	Lmo2	NA	Cdh5,Hhex	Cdh1,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxB2,Myb,Runx1	9.22123	9.88338	9.2723	1	3934
00000000000000000010000001000000000	Kit	Myb	NA	Tal1,Pecam1	Cdh1,Cdh5,Egfl7,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Notch1,,Procr,Sox17,Sox7,Tbx20,FoxH1,FoxO4,HoxD8,Runx1,Tbx3	3.08972	9.72507	9.1955	1	3934
00100000000000000000000000000000100	Egfl7	Tal1	NA	Cdh5,Hhex	Cdh1,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tbx20,Tbx3,FoxH1,FoxO4,Myb,Runx1	7.0055	8.30118	9.10884	1	3934
00100000000000000000000000000000010	Egfl7	Tbx20	NA	Sox7,Tal1	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,,Tbx3,FoxH1,HoxB2,Myb,Runx1	2.04268	10.0235	9.03581	1	3934
00000000000000000000010001000000000	Lyl1	Myb	NA	Gfi1b,Tal1,Runx1	Cdh1,Cdh5,Ets2,Etv6,Fli1,Gata1,Gfi1,HbbbH1,Hhex,Itga2b,Kit,Ldb1,Lmo2,Meis1,Notch1,Pecam1,Procr,,Sox7,Tbx20,FoxH1,FoxO4,HoxD8,Mitf,Sox17	9.63765	14.5456	9.01642	1	3934
00000000000000000000000010100000000	Mitf	Notch1	NA	Tbx20,Gata1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Mecom,Meis1,Myb,Runx1,Sox17,Sox7,Tbx3,Ets2,Etv6,FoxO4,HoxB2,Ldb1,Lmo2,Procr	5.13179	11.0055	8.97181	1	3934
00000000000000000000100000000001000	Lmo2	Sox7	NA	Tal1,Cdh5,Hhex	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,,HoxB2,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,HbbbH1,Mitf	14.0324	14.3	8.96301	1	3934
00000001000000000000000001000000000	FoxH1	Myb	NA	Gfi1b	Cdh1,Cdh5,FoxO4,Gata1,Gfi1,,HbbbH1,Ldb1,Runx1,Sox17,Sox7,Tal1,Tbx20,Etv6,Fli1,Hhex,HoxD8,Itga2b,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Tbx3	0.799943	5.10557	8.93038	1	3934
00000000000100000000000000000000100	Gfi1b	Tal1	NA	Itga2b,Lyl1,Myb	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxD8,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,,Notch1,Pecam1,Runx1,Sox17,Sox7,Tbx20,Tbx3,Ets2,Etv6	14.7058	14.8393	8.82205	1	3934
10000000000000000000000001000000000	Cdh1	Myb	NA	Lyl1,Itga2b,Tal1	Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Mitf,Notch1,Pecam1,Runx1,Sox17,Sox7,,Gfi1,HoxD8	5.47819	14.2851	8.8027	1	3934
00000010000000000001000000000000000	Fli1	Ldb1	NA	Cdh1,Notch1	Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Mecom,Mitf,Myb,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx3,FoxH1,Gata1,HbbbH1	2.24111	8.54498	8.6947	1	3934
00000000000000000011000000000000000	Kit	Ldb1	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,,Tbx20,FoxH1,Tbx3	0.353334	5.06309	8.68321	1	3934
10000000000100000000000000000000000	Cdh1	Gfi1b	NA	Lyl1,Itga2b,Tbx3,Myb	Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,HbbbH1,Kdr,Kit,Ldb1,Lmo2,Mitf,,Notch1,Pecam1,Runx1,Sox17,Tal1,Gfi1,HoxD8	19.9764	27.4643	8.66819	1	3934
00000000000000000000000000100000001	Notch1	Tbx3	NA	Tbx20,Sox7,Mecom	Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxB2,Itga2b,Kdr,Ldb1,Lmo2,,Meis1,Mitf,Myb,Pecam1,Procr,Runx1,Sox17,Tal1,HoxD8	11.5621	18.0995	8.65344	1	3934
00000000000100000000000000000000001	Gfi1b	Tbx3	NA	Tbx20,Gata1,Notch1	Cdh1,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gfi1,HbbbH1,HoxD8,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,,Pecam1,Runx1,Sox17,Sox7,Tal1,Etv6,HoxB2	9.56661	17.8605	8.53506	1	3934
00000001000010000000000000000000000	FoxH1	HbbbH1	NA	Gata1	Cdh1,Cdh5,FoxO4,,Gfi1,Gfi1b,Ldb1,Myb,Runx1,Sox17,Sox7,Tal1,Tbx20,Egfl7,Ets1,Hhex,Itga2b,Kdr,Kit,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Tbx3	0.614096	4.80369	8.48497	1	3934
00000000000010000000000001000000000	HbbbH1	Myb	NA	Gfi1b,Gata1,Itga2b	Cdh1,Cdh5,FoxH1,FoxO4,Hhex,,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Gfi1,HoxD8	10.7258	17.8833	8.45493	1	3934
00010000000000000000000000010000000	Ets1	Pecam1	NA	Fli1,Egfl7	Cdh1,Cdh5,,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Itga2b,Myb	5.61989	10.5518	8.40927	1	3934
00000000010000000000000000000000100	Gata1	Tal1	NA	Itga2b,Lyl1,Pecam1	Cdh1,Cdh5,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Ldb1,Mecom,Meis1,Mitf,Myb,Notch1,,Runx1,Sox17,Sox7,Tbx3,Ets2,Fli1,Lmo2	11.041	14.3839	8.35424	1	3934
00000000000001000000000001000000000	Hhex	Myb	NA	Kit	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,HoxD8,Runx1	0.790449	6.06695	8.25703	1	3934
00100010000000000000000000000000000	Egfl7	Fli1	NA	Cdh5,Kdr,Sox7	Cdh1,Ets1,Ets2,Etv6,Gfi1b,Hhex,Itga2b,Kit,Ldb1,Lmo2,Mitf,Notch1,Pecam1,Procr,Sox17,,Tal1,Tbx20,Tbx3,FoxO4,Runx1	7.07874	12.7758	8.18429	1	3934
00000000000000000000100000000000001	Lmo2	Tbx3	NA	Tbx20	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,,Gata1,HbbbH1,HoxD8,Mitf	1.08493	6.54059	8.14341	1	3934
