x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
0000000000000000000000000001000000010000000000	Lyl1	Pecam1	NA	Tal1,Itga2b	Cbfa2t3h,Cdh1,Cdh5,Erg,HoxB4,Ikaros,Kit,Myb,Mecom	86.7715	8.92499	0	3	3934
0001000000000000000000000000000000000000010000	Egfl7	Sox7	NA	Cdh5	Cbfa2t3h,Cdh1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Ldb1,Lmo2,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sox17,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,HoxB2,Ikaros,Myb,Runx1	84.366	5.51674	0	3	3934
0010000000000010000000000000000000000000000000	Cdh5	Gfi1	NA	NA	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ikaros	83.5822	3.44609	0	3	3934
0100000000000000000000010000000000000000000000	Cdh1	Kdr	NA	Fli1	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gfi1,HoxB2,HoxD8,Mecom,Meis1,Tbx3	73.8971	5.86596	0	3	3934
0000000000000100000001000000000000000000000000	Gata1	Ikaros	NA	Gfi1b,Nfe2,Sox7	Cbfa2t3h,Cdh1,Ets1,Etv6,FoxH1,FoxO4,HbbbH1,HoxB2,Itga2b,Kdr,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Runx1,Sfpi1,Sox17,Tal1,Tbx3,HoxD8	68.5908	15.5999	0	3	3934
0010000000000000000100000000000000000000000000	Cdh5	HoxB4	NA	Sox7,Lyl1	Egfl7,Erg,Ets1,Ets2,Etv6,Fli1,FoxH1,Gfi1,Hhex,Kdr,Kit,Lmo2,Mitf,Myb,Pecam1,Procr,Sfpi1,Tal1,Tbx20,HoxB2	64.3475	10.204	0	3	3934
0000001000000000000000000000000000100000000000	Ets1	Notch1	NA	Cdh5,Etv2	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Kdr,Ldb1,Lmo2,Mecom,Meis1,Mitf,Nfe2,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Itga2b,Myb	63.7535	10.0659	0	3	3934
0000000000000000000000010000000000000100000000	Kdr	Procr	NA	Cdh5	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Itga2b	57.9764	5.65555	0	3	3934
0000000000000000000000000000001000000000000100	Mitf	Tbx20	NA	NA	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tbx3,Ets2,Etv6,FoxH1,Gfi1,HoxB2,Lmo2,Lyl1,Procr,Tal1	57.413	3.62341	0	3	3934
0000000000000001000000000000000000000010000000	Gfi1b	Runx1	NA	Ikaros	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxB4,HoxD8,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3	55.4321	5.72815	0	3	3934
0100000001000000000000000000000000000000000000	Cdh1	Etv6	NA	Cdh5	Cbfa2t3h,Egfl7,Erg,Ets1,Ets2,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gfi1,Mecom,Meis1,Tbx3	53.9664	5.14176	0	3	3934
0000010000000000000000000000100000000000000000	Erg	Mecom	NA	Meis1,Sox17	Cbfa2t3h,Cdh5,Ets1,Ets2,Etv6,FoxH1,Gfi1,Hhex,HoxB2,HoxB4,Kit,Ldb1,Lmo2,Lyl1,Nfe2,Notch1,Pecam1,Sox7,FoxO4	52.6077	10.862	0	3	3934
0000000000000000000000001000000000010000000000	Kit	Pecam1	NA	Fli1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv6,Gata1,Gfi1,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Procr,Sfpi1,Sox17,Tal1,Tbx20,Ets2,Runx1,Tbx3	52.3452	5.84097	0	3	3934
0000000000000011000000000000000000000000000000	Gfi1	Gfi1b	NA	Sfpi1	Cdh5,FoxH1,FoxO4,Gata1,HoxB4,Ikaros,Kit,Myb,Nfe2,Notch1,Runx1,Sox17,Tal1,HbbbH1,HoxD8,Mitf	49.5369	6.10585	0	3	3934
0000000000000000100000000000000000100000000000	HbbbH1	Notch1	NA	Gata1,Tbx20,Sox17,Nfe2	Egfl7,Erg,Ets1,Etv2,FoxO4,Gfi1b,Itga2b,Kdr,Ldb1,Mecom,Meis1,Procr,Sox7,Ets2,HoxB2	48.2904	29.1215	0	3	3934
0000000000000000000000000000000000000000010010	Sox7	Tbx3	NA	Tbx20,Gata1,Erg	Cdh5,Egfl7,Ets2,Etv2,Hhex,HoxB2,HoxB4,Myb,Notch1,Sox17,Tal1,HoxD8	48.2392	18.0143	0	3	3934
0000010000000000000000000000000000000000010000	Erg	Sox7	NA	Cdh5,Notch1,Lyl1	Cbfa2t3h,Egfl7,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gfi1,Hhex,HoxB2,HoxB4,Kit,Lmo2,Mecom,Meis1,Mitf,Nfe2,Pecam1,Procr,Sox17,Tal1,Tbx20,Tbx3,FoxO4,Ikaros,Myb,Runx1	46.1738	15.9553	0	3	3934
1000000000000000000000000100000000000000000000	Cbfa2t3h	Ldb1	NA	NA	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Mecom	45.4732	3.1035	0	3	3934
0001000000000000000000000000000000100000000000	Egfl7	Notch1	NA	Cdh5,Sox7	Cdh1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Mecom,Meis1,Mitf,Pecam1,Procr,Sox17,Tal1,Tbx20,FoxO4,HoxB2	43.521	9.13906	0	3	3934
0000001000000000000000010000000000000000000000	Ets1	Kdr	NA	Cdh5,Etv2,Notch1	Cdh1,Egfl7,Erg,Ets2,Etv6,Fli1,FoxO4,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Mitf,Nfe2,Procr,Runx1,Tal1,Tbx20,Tbx3,HoxD8	42.2236	13.8236	0	3	3934
0000000000000000010000010000000000000000000000	Hhex	Kdr	NA	Cdh5,Sox7,Tal1	Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gfi1b,HoxB4,Kit,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Sox17,Tbx20,Tbx3,HoxB2,HoxD8,Ikaros	41.8105	12.9156	0	3	3934
0000000000000000000100000000000000010000000000	HoxB4	Pecam1	NA	Cdh5,Itga2b	Erg,Ets2,Gfi1,HoxB2,Kit,Lyl1,Mecom,Mitf,Sox7,Tal1,Tbx20,Myb	41.3177	10.5163	0	3	3934
0000000000000000000000000000000000000000110000	Sox17	Sox7	NA	Gata1,Cdh5,Tbx20	Cdh1,Egfl7,Erg,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,Kit,Mecom,Mitf,Myb,Nfe2,Notch1,Procr,Runx1,Sfpi1,Tal1,Tbx3,Ets2,HoxB2	40.8101	17.4467	0	3	3934
0000000000000000000000100000010000000000000000	Itga2b	Meis1	NA	NA	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Ets1,HoxB2,Kdr,Mecom,Sox7	39.7658	3.67358	0	3	3934
0000000000000000000001000000000000000001000000	Ikaros	Sfpi1	NA	Cbfa2t3h,Lyl1	Cdh1,Ets1,Etv6,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HoxD8,Itga2b,Kdr,Ldb1,Lmo2,Mecom,Myb,Nfe2,Runx1,Sox17,Sox7,Tal1,Tbx3,Cdh5,Ets2,Procr	38.7454	10.0122	0	3	3934
0000010000000000000000000000010000000000000000	Erg	Meis1	NA	Notch1,Cbfa2t3h,Cdh5,Itga2b,Tal1	Gata1,HoxB2,Lmo2,Mecom,Sox7	36.6534	31.8041	0	3	3934
0000000000000000010000000000000000000000001000	Hhex	Tal1	NA	Cdh5,Fli1	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Nfe2,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,Ikaros	34.6483	8.49979	0	3	3934
0000000000100000010000000000000000000000000000	Fli1	Hhex	NA	Cdh5,Kdr,Tal1	Cdh1,Egfl7,Etv6,FoxO4,Kit,Lmo2,Sox7	33.7511	12.8359	0	3	3934
0000000000010000000001000000000000000000000000	FoxH1	Ikaros	NA	NA	Cbfa2t3h,Cdh1,Cdh5,Erg,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Ldb1,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Ets1,Etv2,Etv6,Fli1,HoxD8,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Tbx3	31.6303	3.09255	0	3	3934
0000000000000000010000000010000000000000000000	Hhex	Lmo2	NA	Tal1,Cdh5	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,HoxB2,Runx1	31.1867	8.96941	0	3	3934
0100000000000000000000000001000000000000000000	Cdh1	Lyl1	NA	Tal1	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Gfi1,Meis1,Tbx3	31.0104	5.3946	0	3	3934
0000000000000100000000000000010000000000000000	Gata1	Meis1	NA	Notch1,Ikaros,Sox17,Itga2b	Erg,FoxH1,Gfi1b,HbbbH1,HoxB2,Ldb1,Mecom,Mitf,Myb,Nfe2,Tbx3	28.029	26.7716	0	3	3934
0000000000000000000000010000000000000000000100	Kdr	Tbx20	NA	Etv2,Sox7,Ikaros,HoxB4	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxO4,HbbbH1,Hhex,HoxB2,Mitf,Procr,Tal1,Tbx3	26.3401	24.4151	0	3	3934
0000000000000000000000010000000000000000001000	Kdr	Tal1	NA	Cdh5,Fli1,HoxB4	Cbfa2t3h,Cdh1,Egfl7,Ets1,Etv2,Etv6,FoxO4,Hhex,Lmo2,Lyl1,Pecam1,Procr,Tbx20	25.9759	11.7502	0	3	3934
0000000001000000000000010000000000000000000000	Etv6	Kdr	NA	Cdh5,Cdh1	Ets1,Etv2,Hhex,Procr,Tal1,Tbx20	24.347	7.60431	0	3	3934
0000000000000000000000000000000000100100000000	Notch1	Procr	NA	Cdh5,Kdr,Sfpi1	Egfl7,Erg,Ets1,Ets2,Etv2,Gata1,HbbbH1,HoxB2,Itga2b,Meis1,Sox7	24.1084	14.5958	0	3	3934
0100000000100000000000000000000000000000000000	Cdh1	Fli1	NA	Tal1,Kdr,Lyl1,Nfe2	Cdh5,Ets2,Etv6,FoxO4,Hhex,Kit,Ldb1,Lmo2,Sox17	24.1073	18.3209	0	3	3934
0000000000000000000000000000000000000101000000	Procr	Sfpi1	NA	Cdh5,Itga2b	Cbfa2t3h,Etv2,FoxO4,Gfi1,Kdr,Ldb1,Lmo2,Notch1,Ets2,FoxH1,Ikaros,Runx1	23.3603	11.1528	0	3	3934
0000000000000000000000000000000000000011000000	Runx1	Sfpi1	NA	Ikaros,Sox17,Gfi1b	Cbfa2t3h,Cdh5,Etv2,FoxO4,Gfi1,HoxD8,Lmo2,Ets2,Procr	22.1362	16.723	0	3	3934
0000000000000000000000000000000011000000000000	Myb	Nfe2	NA	Ikaros,Gfi1b	Cbfa2t3h,Cdh1,Cdh5,Etv2,Etv6,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxD8,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Egfl7,Erg,HoxB4,Kdr,Procr	21.8086	10.3417	0	3	3934
0000000000100000000000000010000000000000000000	Fli1	Lmo2	NA	Tal1,Cdh5,Hhex	Cdh1,Erg,Etv6,FoxO4,Kit,Sfpi1,HoxB2	21.6442	13.6339	0	3	3934
0000000000001001000000000000000000000000000000	FoxO4	Gfi1b	NA	NA	Cdh1,Cdh5,Ets1,Etv2,Fli1,FoxH1,Gata1,Gfi1,HbbbH1,Hhex,Ikaros,Kdr,Mecom,Myb,Nfe2,Notch1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Cbfa2t3h,Egfl7,Erg,HoxB4,HoxD8,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Pecam1,Tbx20,Tbx3	19.7477	2.93278	0	3	3934
0000010000000000000000000010000000000000000000	Erg	Lmo2	NA	Tal1,Cdh5,Hhex	Cbfa2t3h,Cdh1,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gfi1,HoxB2,HoxB4,Lyl1,Mecom,Meis1,Nfe2,Notch1,Pecam1,Sfpi1,Sox7	19.1471	13.3551	0	3	3934
0000000000000010000100000000000000000000000000	Gfi1	HoxB4	NA	Cdh5,Itga2b,Lyl1	Gfi1b,Pecam1,Sox7	19.1088	15.5364	0	3	3934
0000000000000100000000000000001000000000000000	Gata1	Mitf	NA	Tbx20	Cdh1,Egfl7,Etv2,Etv6,FoxH1,Gfi1b,HbbbH1,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Meis1,Myb,Nfe2,Notch1,Sox17,Sox7,Tbx3	19.0302	6.39245	0	3	3934
0000000000000000000000100000000000100000000000	Itga2b	Notch1	NA	Etv2,Lyl1	Egfl7,Erg,Gata1,HbbbH1,Meis1,Pecam1,Procr,Sox17,Ets1,HoxB2,Sox7	18.0664	10.6699	0	3	3934
0000000000000000000000000010000000000001000000	Lmo2	Sfpi1	NA	Tal1,Cdh5	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tbx3,FoxH1,FoxO4	17.7251	8.4271	0	3	3934
0001000000000000010000000000000000000000000000	Egfl7	Hhex	NA	Cdh5,Kdr,Sox7	Cdh1,Erg,Ets2,Etv6,Fli1,Gfi1b,Itga2b,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Notch1,Pecam1,Procr,Sox17,Tal1,Tbx20,FoxO4,Myb	16.4411	14.0432	0	3	3934
0100000000000000000000001000000000000000000000	Cdh1	Kit	NA	Fli1,Pecam1	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Gfi1,Mecom	16.4313	9.52167	0	3	3934
0000000000011000000000000000000000000000000000	FoxH1	FoxO4	NA	Gfi1b	Gata1,Ikaros,Kdr	14.4267	3.37967	0	3	3934
0000000100000000000000000000000000000000010000	Ets2	Sox7	NA	NA	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,Hhex,HoxB4,Kdr,Lmo2,Lyl1,Notch1,Pecam1,Sfpi1,Tal1,Tbx20,Etv6,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxB2,Ikaros,Kit,Mecom,Meis1,Mitf,Myb,Nfe2,Procr,Runx1,Sox17,Tbx3	12.9529	2.75621	0	3	3934
0000000000000000000000100000000000000000100000	Itga2b	Sox17	NA	Cdh1,Ldb1	Gata1,Gfi1b,Lyl1,Meis1,Notch1,Pecam1,Mecom,Sox7	12.2104	8.4961	0	3	3934
0100000000000000000000000100000000000000000000	Cdh1	Ldb1	NA	Cbfa2t3h	Etv6,Fli1,Kdr,Kit,Lyl1,Sox17,Tal1,Mecom	12.1413	5.06406	0	3	3934
0000000000000000000010000000000000000000000010	HoxD8	Tbx3	NA	NA	Etv2,Gfi1b,Ikaros,Kdr,Myb,Runx1,Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Etv6,Fli1,Gata1,Gfi1,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20	10.235	2.64584	0	3	3934
0000000000010100000000000000000000000000000000	FoxH1	Gata1	NA	Ikaros	FoxO4,Gfi1b,HbbbH1,Ldb1,Nfe2,Sox17,Tbx20,HoxB2,Meis1,Mitf,Notch1,Tbx3	9.33945	4.86303	0	3	3934
0000000000000000000000000000000010000000010000	Myb	Sox7	NA	Mitf	Cdh1,Cdh5,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxD8,Ikaros,Nfe2,Notch1,Pecam1,Runx1,Sox17,Tal1,Tbx20,Tbx3,Egfl7,Erg,Ets2,HoxB2,HoxB4,Procr	8.75766	6.54198	0	3	3934
0000000000000000000000000100100000000000000000	Ldb1	Mecom	NA	Kdr	Cbfa2t3h,Cdh1,Erg,Ets1,FoxH1,Gata1,Hhex,Ikaros,Itga2b,Notch1,Pecam1,Procr,Tal1,Tbx3,FoxO4,Meis1,Sox17	8.39428	5.29352	0	3	3934
0000000010000000001000000000000000000000000000	Etv2	HoxB2	NA	NA	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3	5.45971	2.62061	0	3	3934
0001000100000000000000000000000000000000000000	Egfl7	Ets2	NA	Sox7	Cdh5,Hhex,Kdr,Notch1	4.45423	4.01118	0	3	3934
0000000000110000000000000000000000000000000000	Fli1	FoxH1	NA	NA	NA	1.02848	2.99586	0	1	3934
0000000000100000001000000000000000000000000000	Fli1	HoxB2	NA	NA	NA	0.602462	2.53574	0	1	3934
0000000000000000000000000100000000000010000000	Ldb1	Runx1	NA	NA	NA	0.0761666	3.03453	0	1	3934
0000000000100000100000000000000000000000000000	Fli1	HbbbH1	NA	NA	NA	2.77723	3.58788	0	1	3934
0000000100000000000000000000100000000000000000	Ets2	Mecom	NA	NA	NA	1.51084	2.69366	0	1	3934
0000000000000000000001000000000000000000000001	Ikaros	Ubc	NA	NA	NA	0	1.84321	0	1	3934
0000000000100100000000000000000000000000000000	Fli1	Gata1	NA	NA	NA	1.36151	3.56603	0	1	3934
0000000000000000000000110000000000000000000000	Itga2b	Kdr	NA	NA	NA	3.26753	3.61785	0	1	3934
0000000100000000000000000100000000000000000000	Ets2	Ldb1	NA	NA	NA	1.18619	2.22256	0	1	3934
0000000001000000000000000000000000000000000001	Etv6	Ubc	NA	NA	NA	0	1.54171	0	1	3934
0000000100000000000000000000010000000000000000	Ets2	Meis1	NA	NA	NA	0.516021	2.74939	0	1	3934
0000000000000000000000100000100000000000000000	Itga2b	Mecom	NA	NA	NA	0.593201	3.61785	0	1	3934
0000000100000000000000000000001000000000000000	Ets2	Mitf	NA	NA	NA	0.212072	2.69902	0	1	3934
0000000000000000000000100000000100000000000000	Itga2b	Mrpl19	NA	NA	NA	0	1.84277	0	1	3934
0000000001000000000000000000000000000010000000	Etv6	Runx1	NA	NA	NA	0.532693	3.27226	0	1	3934
0000000100000000000000000000000100000000000000	Ets2	Mrpl19	NA	NA	NA	0	0.918583	0	1	3934
0000000001000000000000000000000000001000000000	Etv6	Polr2a	NA	NA	NA	0	1.54171	0	1	3934
0000000100000000000010000000000000000000000000	Ets2	HoxD8	NA	NA	NA	0.0612559	1.7263	0	1	3934
0000000000000000000010000000010000000000000000	HoxD8	Meis1	NA	NA	NA	1.90374	2.63852	0	1	3934
0000000100000001000000000000000000000000000000	Ets2	Gfi1b	NA	NA	NA	0.0346131	2.75577	0	1	3934
0000000000000000000010000000000000000000000001	HoxD8	Ubc	NA	NA	NA	0	0.807719	0	1	3934
0000000000100000000000000000000000001000000000	Fli1	Polr2a	NA	NA	NA	0	1.74651	0	1	3934
0000000100000000100000000000000000000000000000	Ets2	HbbbH1	NA	NA	NA	0.451895	2.75995	0	1	3934
0000000000100000000000000000000100000000000000	Fli1	Mrpl19	NA	NA	NA	0	1.74651	0	1	3934
0000000000000000000000000100000000000000000001	Ldb1	Ubc	NA	NA	NA	0	1.30398	0	1	3934
0000000000000000000001000000000100000000000000	Ikaros	Mrpl19	NA	NA	NA	0	1.84321	0	1	3934
0000000000000000000000000100000000000000000100	Ldb1	Tbx20	NA	NA	NA	1.81615	3.14694	0	1	3934
0000000000000000000000000100000000000000100000	Ldb1	Sox17	NA	NA	NA	0.11576	3.13701	0	1	3934
0000000100000000000001000000000000000000000000	Ets2	Ikaros	NA	NA	NA	0.755025	2.76179	0	1	3934
0000000000000000000001000000000000001000000000	Ikaros	Polr2a	NA	NA	NA	0	1.84321	0	1	3934
0000000100000000000000100000000000000000000000	Ets2	Itga2b	NA	NA	NA	0.635344	2.76135	0	1	3934
0000000000000000000000000100000000000000010000	Ldb1	Sox7	NA	NA	NA	0.0127252	3.1416	0	1	3934
0000000000000000000001000000000000000100000000	Ikaros	Procr	NA	NA	NA	0.894093	3.64273	0	1	3934
0000000100000000000000001000000000000000000000	Ets2	Kit	NA	NA	NA	0.236026	2.51437	0	1	3934
0000000001000000000000000000000001000000000000	Etv6	Nfe2	NA	NA	NA	0.168053	3.37744	0	1	3934
0000000000100000000010000000000000000000000000	Fli1	HoxD8	NA	NA	NA	0.753065	2.55423	0	1	3934
0000000000000000000000001000000000000000000010	Kit	Tbx3	NA	NA	NA	1.54199	3.43391	0	1	3934
0000000000000000000000000100001000000000000000	Ldb1	Mitf	NA	NA	NA	1.92659	3.08441	0	1	3934
0000000100000000000000000000000000000000100000	Ets2	Sox17	NA	NA	NA	0.420205	2.75162	0	1	3934
0000000000000000000000000100010000000000000000	Ldb1	Meis1	NA	NA	NA	0.106623	3.13478	0	1	3934
0000000100000000000000000000000000000000000010	Ets2	Tbx3	NA	NA	NA	0.688566	2.75671	0	1	3934
0000000100000000000000000000000000000000000001	Ets2	Ubc	NA	NA	NA	0	0.918583	0	1	3934
0000000001001000000000000000000000000000000000	Etv6	FoxO4	NA	NA	NA	1.30822	2.6373	0	1	3934
0000000000000000000000001000000000000000000001	Kit	Ubc	NA	NA	NA	0	1.59579	0	1	3934
0000000010010000000000000000000000000000000000	Etv2	FoxH1	NA	NA	NA	0.00399154	3.08073	0	1	3934
0000000001010000000000000000000000000000000000	Etv6	FoxH1	NA	NA	NA	0.00403921	2.79105	0	1	3934
0000000000000000000000010000000010000000000000	Kdr	Myb	NA	NA	NA	0.293965	3.61847	0	1	3934
0000000000000000000000001000000000000010000000	Kit	Runx1	NA	NA	NA	0.22716	3.32634	0	1	3934
0000000010000000000000000000000000000000000001	Etv2	Ubc	NA	NA	NA	0	1.83139	0	1	3934
0000000000000000000000010000000000001000000000	Kdr	Polr2a	NA	NA	NA	0	1.77507	0	1	3934
0000000000000000000000001000000000001000000000	Kit	Polr2a	NA	NA	NA	0	1.59579	0	1	3934
0000000000000000000000001000000100000000000000	Kit	Mrpl19	NA	NA	NA	0	1.59579	0	1	3934
0000000000000000000000001000010000000000000000	Kit	Meis1	NA	NA	NA	0.0495966	3.4266	0	1	3934
0000000000000000000000010000000000000000000001	Kdr	Ubc	NA	NA	NA	0	1.77507	0	1	3934
0000000010000000000000000000000100000000000000	Etv2	Mrpl19	NA	NA	NA	0	1.83139	0	1	3934
0000000000000000000000100000000000000000010000	Itga2b	Sox7	NA	NA	NA	2.43235	3.6804	0	1	3934
0000000100000000000000000000000001000000000000	Ets2	Nfe2	NA	NA	NA	0.00629792	2.75432	0	1	3934
0000000010000000000000000000000000001000000000	Etv2	Polr2a	NA	NA	NA	0	1.83139	0	1	3934
0000000000000000000000100000000000001000000000	Itga2b	Polr2a	NA	NA	NA	0	1.84277	0	1	3934
0000000000000000000000000100000000001000000000	Ldb1	Polr2a	NA	NA	NA	0	1.30398	0	1	3934
0000000001000000000000000000000100000000000000	Etv6	Mrpl19	NA	NA	NA	0	1.54171	0	1	3934
0000000001000000000000000000001000000000000000	Etv6	Mitf	NA	NA	NA	0.068366	3.32214	0	1	3934
