x	y	type	ai	info	cplx	Nxy_ai	log_confidence	infOrt	trueOrt	isOrtOk	sign	partial_correlation
0000000000000000000100000000010000000000000000	HoxB4	Meis1	N	Notch1,Erg,Itga2b	13.3068	17.9994	3934	-4.6926	0	NA	NA	NA	NA
0000000000000010000000000000000000000000001000	Gfi1	Tal1	N	Itga2b	0.710102	5.40515	3934	-4.695048	0	NA	NA	NA	NA
0000000010000000000000000100000000000000000000	Etv2	Ldb1	N	Ets1	0.654355	5.35354	3934	-4.699185	0	NA	NA	NA	NA
0001000000000000000000000000000000000001000000	Egfl7	Sfpi1	N	Cdh5	1.10946	5.81048	3934	-4.70102	0	NA	NA	NA	NA
0000010000000000000000000000000000000000000100	Erg	Tbx20	N	Sox7	1.40602	6.11286	3934	-4.70684	0	NA	NA	NA	NA
0000000000000000000000001100000000000000000000	Kit	Ldb1	N	Tal1	0.353334	5.06309	3934	-4.709756	0	NA	NA	NA	NA
0000000000000000000001000010000000000000000000	Ikaros	Lmo2	N	Tal1	0.579601	5.31441	3934	-4.734809	0	NA	NA	NA	NA
0000000000000000000000010000010000000000000000	Kdr	Meis1	N	Notch1,Erg	4.37511	9.13671	3934	-4.7616	0	NA	NA	NA	NA
0100000000000001000000000000000000000000000000	Cdh1	Gfi1b	N	Cbfa2t3h,Tal1,Notch1	8.95743	13.7262	3934	-4.76877	0	NA	NA	NA	NA
0000001000000000100000000000000000000000000000	Ets1	HbbbH1	N	Notch1	1.51774	6.29249	3934	-4.77475	0	NA	NA	NA	NA
0001010000000000000000000000000000000000000000	Egfl7	Erg	N	Cdh5,Notch1,Sox7	8.88101	13.656	3934	-4.77499	0	NA	NA	NA	NA
0000000000100000000000000000000000000100000000	Fli1	Procr	N	Cdh5,Etv2	4.73622	9.52923	3934	-4.79301	0	NA	NA	NA	NA
0000000001000000000000000000000000000000100000	Etv6	Sox17	N	Erg	0.674039	5.48353	3934	-4.809491	0	NA	NA	NA	NA
0010000000000000000000000001000000000000000000	Cdh5	Lyl1	N	Tal1,Pecam1,Sfpi1	8.46704	13.2778	3934	-4.81076	0	NA	NA	NA	NA
0010000000000001000000000000000000000000000000	Cdh5	Gfi1b	N	Ets1	1.38348	6.20247	3934	-4.81899	0	NA	NA	NA	NA
0000000000000010000000000000000000100000000000	Gfi1	Notch1	N	Cdh5	0.99696	5.81888	3934	-4.82192	0	NA	NA	NA	NA
0000000000000000000000000010000001000000000000	Lmo2	Nfe2	N	Sfpi1	1.75256	6.57932	3934	-4.82676	0	NA	NA	NA	NA
0000010000000000000000000100000000000000000000	Erg	Ldb1	N	Fli1	0.0868389	4.92132	3934	-4.8344811	0	NA	NA	NA	NA
0000000000000000000000000000010000000010000000	Meis1	Runx1	N	Ikaros,HbbbH1	5.38586	10.2312	3934	-4.84534	0	NA	NA	NA	NA
0000000000000000010000000000000000000000100000	Hhex	Sox17	N	Sox7,Cdh5,Notch1	12.0144	16.8623	3934	-4.8479	0	NA	NA	NA	NA
0000000000000010010000000000000000000000000000	Gfi1	Hhex	N	Cdh5	0.904279	5.7684	3934	-4.864121	0	NA	NA	NA	NA
0000000000000010000000100000000000000000000000	Gfi1	Itga2b	N	Ikaros	1.12969	6.003	3934	-4.87331	0	NA	NA	NA	NA
0000000000010000000000000000000010000000000000	FoxH1	Myb	N	Ikaros	0.215533	5.09312	3934	-4.877587	0	NA	NA	NA	NA
0000000010000000000100000000000000000000000000	Etv2	HoxB4	N	Sox7,Tbx20,Kdr,Runx1	18.6588	23.5443	3934	-4.8855	0	NA	NA	NA	NA
0000000000010000000000000000000001000000000000	FoxH1	Nfe2	N	Ikaros	0.0452891	4.93554	3934	-4.8902509	0	NA	NA	NA	NA
0000000000000000000000000000001000000000100000	Mitf	Sox17	N	Gata1	1.37082	6.26972	3934	-4.8989	0	NA	NA	NA	NA
0110000000000000000000000000000000000000000000	Cdh1	Cdh5	N	Fli1,Tal1	3.06309	7.9675	3934	-4.90441	0	NA	NA	NA	NA
0010000000000000000000000000000000000010000000	Cdh5	Runx1	N	Lmo2	1.43761	6.34632	3934	-4.90871	0	NA	NA	NA	NA
0000001000000000000000000000000000010000000000	Ets1	Pecam1	N	Fli1,Egfl7	5.61989	10.5518	3934	-4.93191	0	NA	NA	NA	NA
0001000000000010000000000000000000000000000000	Egfl7	Gfi1	N	Sox7	0.579731	5.514	3934	-4.934269	0	NA	NA	NA	NA
0000000000000000000000000010100000000000000000	Lmo2	Mecom	N	HoxB4	1.54408	6.47992	3934	-4.93584	0	NA	NA	NA	NA
0000000010000000000000000000000000010000000000	Etv2	Pecam1	N	Erg	1.19592	6.13512	3934	-4.9392	0	NA	NA	NA	NA
0000001000000000000000000001000000000000000000	Ets1	Lyl1	N	Tal1	0.863452	5.82969	3934	-4.966238	0	NA	NA	NA	NA
0000000000000000000000000000000000000100000010	Procr	Tbx3	N	Kdr	1.0143	6.00375	3934	-4.98945	0	NA	NA	NA	NA
0010000000000000000000000000000000000000000100	Cdh5	Tbx20	N	Sox7	1.15133	6.14574	3934	-4.99441	0	NA	NA	NA	NA
0000000000000000000000000101000000000000000000	Ldb1	Lyl1	N	Cbfa2t3h	0.223594	5.22664	3934	-5.003046	0	NA	NA	NA	NA
0000000010000000000000000000000000000000001000	Etv2	Tal1	N	Cdh5,Kdr	3.43005	8.43955	3934	-5.0095	0	NA	NA	NA	NA
0000000001000010000000000000000000000000000000	Etv6	Gfi1	N	Erg	0.0324896	5.04211	3934	-5.0096204	0	NA	NA	NA	NA
0000000000000000000000000000000001010000000000	Nfe2	Pecam1	N	Itga2b,Ikaros	5.37112	10.3979	3934	-5.02678	0	NA	NA	NA	NA
0000000000010000100000000000000000000000000000	FoxH1	HbbbH1	N	Ikaros	0.123642	5.17038	3934	-5.046738	0	NA	NA	NA	NA
0000000000000000000000100010000000000000000000	Itga2b	Lmo2	N	Tal1	0.286011	5.33877	3934	-5.052759	0	NA	NA	NA	NA
0010000000000000000000000100000000000000000000	Cdh5	Ldb1	N	Ets1	0.140199	5.19811	3934	-5.057911	0	NA	NA	NA	NA
0000000000000001000000001000000000000000000000	Gfi1b	Kit	N	Cbfa2t3h	0.771889	5.84422	3934	-5.072331	0	NA	NA	NA	NA
0000000000000000000000000000000000000000001010	Tal1	Tbx3	N	Gata1	0.987078	6.05987	3934	-5.072792	0	NA	NA	NA	NA
0000000000000000000000000000000000000100100000	Procr	Sox17	N	Cdh5	1.29363	6.3713	3934	-5.07767	0	NA	NA	NA	NA
0000000000000010000000000000000000000000100000	Gfi1	Sox17	N	Ikaros	0.954856	6.05099	3934	-5.096134	0	NA	NA	NA	NA
0000000000000000000100000000001000000000000000	HoxB4	Mitf	N	Tbx20,HbbbH1	6.19017	11.2966	3934	-5.10643	0	NA	NA	NA	NA
0000000000000000000000000001000000000000000100	Lyl1	Tbx20	N	Tbx3	1.37124	6.48254	3934	-5.1113	0	NA	NA	NA	NA
0000000000000000000000000010000000000000000100	Lmo2	Tbx20	N	Etv2	1.26711	6.41495	3934	-5.14784	0	NA	NA	NA	NA
0000000000000000000000001000000000100000000000	Kit	Notch1	N	Cdh5	0.537317	5.68791	3934	-5.150593	0	NA	NA	NA	NA
0100000000000000000000000000000000000001000000	Cdh1	Sfpi1	N	Cbfa2t3h,Tal1	3.55851	8.71776	3934	-5.15925	0	NA	NA	NA	NA
0000000000000000000000000001010000000000000000	Lyl1	Meis1	N	Itga2b	1.11653	6.32172	3934	-5.20519	0	NA	NA	NA	NA
0000000000000000000000000000011000000000000000	Meis1	Mitf	N	Notch1	1.16885	6.39659	3934	-5.22774	0	NA	NA	NA	NA
0000000000000010000000000010000000000000000000	Gfi1	Lmo2	N	Erg	0.867288	6.0973	3934	-5.230012	0	NA	NA	NA	NA
0000000000000000000000000000000010000010000000	Myb	Runx1	N	Ikaros,Gfi1b,Cdh1,Pecam1	17.9682	23.2105	3934	-5.2423	0	NA	NA	NA	NA
0001000000000000000000000000001000000000000000	Egfl7	Mitf	N	Cdh5	0.526329	5.77093	3934	-5.244601	0	NA	NA	NA	NA
0000000000000110000000000000000000000000000000	Gata1	Gfi1	N	Myb	0.68438	5.92925	3934	-5.24487	0	NA	NA	NA	NA
0000000000000000000100000010000000000000000000	HoxB4	Lmo2	N	Cdh5	1.11882	6.38207	3934	-5.26325	0	NA	NA	NA	NA
0100000000000000000001000000000000000000000000	Cdh1	Ikaros	N	Cbfa2t3h,Tal1,Lyl1	7.3641	12.6351	3934	-5.271	0	NA	NA	NA	NA
0000000000000000010000000000000010000000000000	Hhex	Myb	N	Kit	0.790449	6.06695	3934	-5.276501	0	NA	NA	NA	NA
0001000000000100000000000000000000000000000000	Egfl7	Gata1	N	Etv2	0.785113	6.07987	3934	-5.294757	0	NA	NA	NA	NA
0100000000000000000000000000000000000010000000	Cdh1	Runx1	N	Sfpi1	0.461548	5.77775	3934	-5.316202	0	NA	NA	NA	NA
0000000000000000000000001000001000000000000000	Kit	Mitf	N	Etv2	0.716108	6.03341	3934	-5.317302	0	NA	NA	NA	NA
0000001000000000000000000000000000000000010000	Ets1	Sox7	N	Cdh5,Etv2,Notch1,Fli1	17.1704	22.4923	3934	-5.3219	0	NA	NA	NA	NA
0000000000000000000000000000000010000001000000	Myb	Sfpi1	N	Cbfa2t3h,Ikaros,Gfi1	10.7397	16.0624	3934	-5.3227	0	NA	NA	NA	NA
0000000000000000000000000100000010000000000000	Ldb1	Myb	N	Cbfa2t3h	0.0802585	5.40306	3934	-5.3228015	0	NA	NA	NA	NA
0000000001000100000000000000000000000000000000	Etv6	Gata1	N	Tbx20	0.565747	5.89153	3934	-5.325783	0	NA	NA	NA	NA
0000000000000000000000000010000000010000000000	Lmo2	Pecam1	N	Tal1,Cdh5	3.47327	8.83613	3934	-5.36286	0	NA	NA	NA	NA
0000010000000100000000000000000000000000000000	Erg	Gata1	N	Notch1	0.707635	6.07088	3934	-5.363245	0	NA	NA	NA	NA
0000000000000000100000010000000000000000000000	HbbbH1	Kdr	N	Sox7	0.792902	6.16372	3934	-5.370818	0	NA	NA	NA	NA
0000000010000000000000000000000000000100000000	Etv2	Procr	N	Cdh5,Kdr,Sfpi1,Notch1	17.5435	22.9623	3934	-5.4188	0	NA	NA	NA	NA
0100000000000000000000000000000000000000000100	Cdh1	Tbx20	N	Erg	0.64582	6.07013	3934	-5.42431	0	NA	NA	NA	NA
0001000000000000000000000000000001000000000000	Egfl7	Nfe2	N	Etv2	0.72432	6.15509	3934	-5.43077	0	NA	NA	NA	NA
0000010000000000000000000000000000000000000010	Erg	Tbx3	N	Kdr	0.153107	5.58607	3934	-5.432963	0	NA	NA	NA	NA
0001000000000000000000000000000000000100000000	Egfl7	Procr	N	Cdh5,Kdr,Notch1	8.45601	13.9112	3934	-5.45519	0	NA	NA	NA	NA
0000000001000000000100000000000000000000000000	Etv6	HoxB4	N	Cdh5,Etv2	3.56184	9.02511	3934	-5.46327	0	NA	NA	NA	NA
0000000000100000000000000000001000000000000000	Fli1	Mitf	N	Etv2	0.746261	6.21361	3934	-5.467349	0	NA	NA	NA	NA
0000000000000000000000000001000000000000010000	Lyl1	Sox7	N	Tal1	0.259919	5.74452	3934	-5.484601	0	NA	NA	NA	NA
0000000000000000010000000000001000000000000000	Hhex	Mitf	N	Sox7	0.805926	6.29285	3934	-5.486924	0	NA	NA	NA	NA
0000000000000000000100100000000000000000000000	HoxB4	Itga2b	N	Tal1	0.226326	5.73318	3934	-5.506854	0	NA	NA	NA	NA
0000000000001000000000000000000000000000010000	FoxO4	Sox7	N	Gfi1b,Fli1	0.921026	6.42789	3934	-5.506864	0	NA	NA	NA	NA
0010000000000000000000000000001000000000000000	Cdh5	Mitf	N	Sox7	0.663994	6.17358	3934	-5.509586	0	NA	NA	NA	NA
0000000010000010000000000000000000000000000000	Etv2	Gfi1	N	Cdh5	0.349374	5.86586	3934	-5.516486	0	NA	NA	NA	NA
0001000000000000000000000000000000010000000000	Egfl7	Pecam1	N	Cdh5,Fli1	3.422	8.9613	3934	-5.5393	0	NA	NA	NA	NA
0000000000100000000000000000000000000000000010	Fli1	Tbx3	N	Cdh5	0.275397	5.81673	3934	-5.541333	0	NA	NA	NA	NA
0000000001000000000000000000000000000000000010	Etv6	Tbx3	N	Cdh5	0.0623137	5.62484	3934	-5.5625263	0	NA	NA	NA	NA
0000000000100000000000000000000000010000000000	Fli1	Pecam1	N	Tal1,Cdh5,Kit,Ets1,Kdr	25.071	30.6375	3934	-5.5665	0	NA	NA	NA	NA
0100000000000000000000000000000000100000000000	Cdh1	Notch1	N	Cdh5	0.309639	5.88537	3934	-5.575731	0	NA	NA	NA	NA
0000000000000001000000000010000000000000000000	Gfi1b	Lmo2	N	Sfpi1	0.990934	6.56984	3934	-5.578906	0	NA	NA	NA	NA
0000000000000100000000001000000000000000000000	Gata1	Kit	N	Myb	0.329516	5.91328	3934	-5.583764	0	NA	NA	NA	NA
0000010000000000000000010000000000000000000000	Erg	Kdr	N	Cdh5,Notch1,Ets1,Sox7	14.0073	19.5989	3934	-5.5916	0	NA	NA	NA	NA
0000000000000000000000000010010000000000000000	Lmo2	Meis1	N	Erg	0.836274	6.43339	3934	-5.597116	0	NA	NA	NA	NA
0000010000000000000000000000001000000000000000	Erg	Mitf	N	Sox7	0.534496	6.14069	3934	-5.606194	0	NA	NA	NA	NA
0000000000000000000000000000000000000000001100	Tal1	Tbx20	N	Lmo2	0.236807	5.84375	3934	-5.606943	0	NA	NA	NA	NA
0000000000000000000000000000001001000000000000	Mitf	Nfe2	N	Tbx20,Gata1	5.17931	10.8138	3934	-5.63449	0	NA	NA	NA	NA
0000000000001000000000000000000000100000000000	FoxO4	Notch1	N	Gfi1b,Fli1	0.88506	6.53116	3934	-5.6461	0	NA	NA	NA	NA
0000000010000001000000000000000000000000000000	Etv2	Gfi1b	N	Gata1,Notch1	4.56461	10.2214	3934	-5.65679	0	NA	NA	NA	NA
0001000000000000100000000000000000000000000000	Egfl7	HbbbH1	N	Notch1	0.454892	6.11479	3934	-5.659898	0	NA	NA	NA	NA
0010000000000000000000000000000001000000000000	Cdh5	Nfe2	N	Ets1	0.534624	6.19706	3934	-5.662436	0	NA	NA	NA	NA
0000000000000000000000000000000001000000100000	Nfe2	Sox17	N	Gata1,Itga2b,Gfi1b,Ikaros	20.7091	26.373	3934	-5.6639	0	NA	NA	NA	NA
0000000000000001010000000000000000000000000000	Gfi1b	Hhex	N	Ets1	0.784417	6.45192	3934	-5.667503	0	NA	NA	NA	NA
1000000000000000010000000000000000000000000000	Cbfa2t3h	Hhex	N	Tal1	0.148724	5.82579	3934	-5.677066	0	NA	NA	NA	NA
0000000000000000000000000000000000000000101000	Sox17	Tal1	N	Itga2b	0.197158	5.87644	3934	-5.679282	0	NA	NA	NA	NA
0001000000100000000000000000000000000000000000	Egfl7	Fli1	N	Cdh5,Kdr,Sox7	7.07874	12.7758	3934	-5.69706	0	NA	NA	NA	NA
0000000001000000000000000000000000000000010000	Etv6	Sox7	N	Cdh5,Erg	2.45911	8.1696	3934	-5.71049	0	NA	NA	NA	NA
1000000000000000000000000000001000000000000000	Cbfa2t3h	Mitf	N	Itga2b	0.472305	6.22136	3934	-5.749055	0	NA	NA	NA	NA
0000000010000000000000000010000000000000000000	Etv2	Lmo2	N	Cdh5,Fli1,Ets1	10.1412	15.8981	3934	-5.7569	0	NA	NA	NA	NA
0000000000000000010000000000010000000000000000	Hhex	Meis1	N	Notch1	0.588267	6.34814	3934	-5.759873	0	NA	NA	NA	NA
0000000000000000000000001000000000000000000100	Kit	Tbx20	N	Notch1	0.196168	6.01903	3934	-5.822862	0	NA	NA	NA	NA
0000000000100000000000000000000000000010000000	Fli1	Runx1	N	Nfe2	0.0856635	5.92404	3934	-5.8383765	0	NA	NA	NA	NA
0000001000000100000000000000000000000000000000	Ets1	Gata1	N	Notch1	0.353309	6.19524	3934	-5.841931	0	NA	NA	NA	NA
0000000000000000010000000000000000000000000010	Hhex	Tbx3	N	Kdr	0.460732	6.31825	3934	-5.857518	0	NA	NA	NA	NA
0000000000000000000000000000001000100000000000	Mitf	Notch1	N	Tbx20,Gata1	5.13179	11.0055	3934	-5.87371	0	NA	NA	NA	NA
0000000000000000100000000000000000010000000000	HbbbH1	Pecam1	N	Ikaros	0.431961	6.3178	3934	-5.885839	0	NA	NA	NA	NA
0000000000000001000000000000001000000000000000	Gfi1b	Mitf	N	Tbx20,Gata1	4.77623	10.7073	3934	-5.93107	0	NA	NA	NA	NA
0000010001000000000000000000000000000000000000	Erg	Etv6	N	Cdh5,Etv2,Lmo2	7.90154	13.8719	3934	-5.97036	0	NA	NA	NA	NA
0001000000000000000000000000000000000000100000	Egfl7	Sox17	N	Notch1,Sox7	4.09023	10.0659	3934	-5.97567	0	NA	NA	NA	NA
0000000010000000000000000000000000000001000000	Etv2	Sfpi1	N	Fli1	0.121906	6.09957	3934	-5.977664	0	NA	NA	NA	NA
0000000000000001000000000000100000000000000000	Gfi1b	Mecom	N	Sox17,Gata1	4.25923	10.2377	3934	-5.97847	0	NA	NA	NA	NA
0000000000000000000000000000000001000100000000	Nfe2	Procr	N	Kdr	0.0751497	6.07141	3934	-5.9962603	0	NA	NA	NA	NA
0000010000000000100000000000000000000000000000	Erg	HbbbH1	N	Sox7	0.20445	6.21377	3934	-6.00932	0	NA	NA	NA	NA
0000000000000000100000001000000000000000000000	HbbbH1	Kit	N	Myb	0.0155578	6.05464	3934	-6.0390822	0	NA	NA	NA	NA
0000001000000001000000000000000000000000000000	Ets1	Gfi1b	N	Etv2	0.283134	6.32434	3934	-6.041206	0	NA	NA	NA	NA
0000000000000000000000000001000000000000000010	Lyl1	Tbx3	N	Gfi1b	0.234152	6.27626	3934	-6.042108	0	NA	NA	NA	NA
0000000000100000000000000000000000000001000000	Fli1	Sfpi1	N	Cbfa2t3h,Cdh5,Tal1	6.65493	12.6993	3934	-6.04437	0	NA	NA	NA	NA
0000010000000000000000001000000000000000000000	Erg	Kit	N	Fli1,Pecam1,HoxB4	8.50015	14.5557	3934	-6.05555	0	NA	NA	NA	NA
0000000001000000000000000000000000010000000000	Etv6	Pecam1	N	Cdh5,Cdh1	2.27158	8.32791	3934	-6.05633	0	NA	NA	NA	NA
0001000000000000000000000000000000000000000010	Egfl7	Tbx3	N	Etv2	0.0633676	6.12603	3934	-6.0626624	0	NA	NA	NA	NA
0000000000000000010000100000000000000000000000	Hhex	Itga2b	N	Erg	0.224803	6.2881	3934	-6.063297	0	NA	NA	NA	NA
0000001000000000000000000000000001000000000000	Ets1	Nfe2	N	Etv2	0.242171	6.31572	3934	-6.073549	0	NA	NA	NA	NA
1000000000000100000000000000000000000000000000	Cbfa2t3h	Gata1	N	Ikaros,Tal1	1.65822	7.73723	3934	-6.07901	0	NA	NA	NA	NA
0100010000000000000000000000000000000000000000	Cdh1	Erg	N	Fli1,Tal1	2.27557	8.35833	3934	-6.08276	0	NA	NA	NA	NA
0000000000000000000000000000000000000010000010	Runx1	Tbx3	N	Etv2	0.166621	6.27106	3934	-6.104439	0	NA	NA	NA	NA
0010000000000000000000001000000000000000000000	Cdh5	Kit	N	Fli1,Pecam1,HoxB4	8.40372	14.5088	3934	-6.10508	0	NA	NA	NA	NA
0000000010000000000000000000000000000000100000	Etv2	Sox17	N	Notch1	0.093869	6.2266	3934	-6.132731	0	NA	NA	NA	NA
0000000000000000000000000000000000000001000010	Sfpi1	Tbx3	N	Lyl1	0.185309	6.34246	3934	-6.157151	0	NA	NA	NA	NA
0000000000000000000000001001000000000000000000	Kit	Lyl1	N	Fli1,Pecam1,Cdh1	9.75336	15.9141	3934	-6.16074	0	NA	NA	NA	NA
0000000000000010000000000000000000000100000000	Gfi1	Procr	N	Cdh5,Itga2b,Sfpi1	11.0411	17.2048	3934	-6.1637	0	NA	NA	NA	NA
0000000000000000000000000010000000000010000000	Lmo2	Runx1	N	Lyl1	0.0804174	6.24707	3934	-6.1666526	0	NA	NA	NA	NA
0000010010000000000000000000000000000000000000	Erg	Etv2	N	Sox7,Kdr,Meis1	7.31487	13.4863	3934	-6.17143	0	NA	NA	NA	NA
0000000000000000000000000010000000000000000010	Lmo2	Tbx3	N	HoxB4	0.405822	6.58223	3934	-6.176408	0	NA	NA	NA	NA
0000000000000000000000000010000000000000100000	Lmo2	Sox17	N	Erg	0.352059	6.53872	3934	-6.186661	0	NA	NA	NA	NA
0000000000000000000000000000101000000000000000	Mecom	Mitf	N	Gata1	0.0245002	6.21146	3934	-6.1869598	0	NA	NA	NA	NA
0000010000000000000000000000000000000100000000	Erg	Procr	N	Cdh5,Notch1,Sfpi1	10.6972	16.9502	3934	-6.253	0	NA	NA	NA	NA
0000000000000000000000000000000000010000000010	Pecam1	Tbx3	N	Gata1	0.0864749	6.35404	3934	-6.2675651	0	NA	NA	NA	NA
0000000000000000000001000000100000000000000000	Ikaros	Mecom	N	Gata1,Sox17	4.03499	10.3154	3934	-6.28041	0	NA	NA	NA	NA
0000000000000000000000000000000000100000000100	Notch1	Tbx20	N	Etv2,Sox7,Ikaros	11.4592	17.7671	3934	-6.3079	0	NA	NA	NA	NA
0000000000000000000000000000000000000001100000	Sfpi1	Sox17	N	Itga2b	0.23117	6.5589	3934	-6.32773	0	NA	NA	NA	NA
0000000000000000000000011000000000000000000000	Kdr	Kit	N	Fli1,Erg	1.71066	8.0429	3934	-6.33224	0	NA	NA	NA	NA
0000000000000000110000000000000000000000000000	HbbbH1	Hhex	N	Etv2	0.0932497	6.43824	3934	-6.3449903	0	NA	NA	NA	NA
0000000000000000000001000000000000000000000100	Ikaros	Tbx20	N	Gata1,Cbfa2t3h,Itga2b	10.1783	16.5871	3934	-6.4088	0	NA	NA	NA	NA
0000000000000000000000100000000000000010000000	Itga2b	Runx1	N	Ikaros,Nfe2,Sfpi1	10.1363	16.5513	3934	-6.415	0	NA	NA	NA	NA
0000001000000000000000000000000000000000001000	Ets1	Tal1	N	Cdh5,Fli1	1.92815	8.39919	3934	-6.47104	0	NA	NA	NA	NA
0100000010000000000000000000000000000000000000	Cdh1	Etv2	N	Fli1,Kdr,Tbx20	8.68923	15.1951	3934	-6.50587	0	NA	NA	NA	NA
0000000000000000100000000000001000000000000000	HbbbH1	Mitf	N	Tbx20,Gata1	4.43342	10.9941	3934	-6.56068	0	NA	NA	NA	NA
0000000000000000000001000000000000100000000000	Ikaros	Notch1	N	Gata1,Cbfa2t3h,Nfe2	8.74006	15.319	3934	-6.57894	0	NA	NA	NA	NA
0000000000000000000000000001000000000100000000	Lyl1	Procr	N	Cdh5,Itga2b	4.04846	10.6435	3934	-6.59504	0	NA	NA	NA	NA
0000000000000000000100000000000001000000000000	HoxB4	Nfe2	N	Etv2,Meis1,Runx1	10.5416	17.1541	3934	-6.6125	0	NA	NA	NA	NA
0000000000100000000000000000000000000000010000	Fli1	Sox7	N	Cdh5,Hhex,Ets1,Tal1	15.2239	21.8471	3934	-6.6232	0	NA	NA	NA	NA
0000000000000000000000001000000010000000000000	Kit	Myb	N	Tal1,Pecam1	3.08972	9.72507	3934	-6.63535	0	NA	NA	NA	NA
0000001000000000000000000000010000000000000000	Ets1	Meis1	N	Notch1,Erg,Tbx20	9.71503	16.4515	3934	-6.73647	0	NA	NA	NA	NA
0100000000000000000000100000000000000000000000	Cdh1	Itga2b	N	Cbfa2t3h,Lyl1,Pecam1	9.46907	16.2086	3934	-6.73953	0	NA	NA	NA	NA
0000000000000000100000000000000000000000100000	HbbbH1	Sox17	N	Gata1,Gfi1b,Notch1,Itga2b	19.7973	26.5471	3934	-6.7498	0	NA	NA	NA	NA
0000000000000000000001000000000000000000000010	Ikaros	Tbx3	N	Gata1,Tbx20	3.907	10.696	3934	-6.789	0	NA	NA	NA	NA
0000000001000000000000000000000000000001000000	Etv6	Sfpi1	N	Cdh5,Cdh1	1.71668	8.50901	3934	-6.79233	0	NA	NA	NA	NA
0000000000000000000000010000000001000000000000	Kdr	Nfe2	N	Sox7,Lyl1	3.08664	9.94636	3934	-6.85972	0	NA	NA	NA	NA
0000001000000000000000000000001000000000000000	Ets1	Mitf	N	Tbx20,Etv2	3.9688	10.8293	3934	-6.8605	0	NA	NA	NA	NA
0000000001100000000000000000000000000000000000	Etv6	Fli1	N	Cdh5,Cdh1,Kdr,Hhex	11.5662	18.59	3934	-7.0238	0	NA	NA	NA	NA
0000000000000000000000100000000010000000000000	Itga2b	Myb	N	Ikaros,Gfi1b	3.71729	10.7612	3934	-7.04391	0	NA	NA	NA	NA
0000000000000000100000000000000010000000000000	HbbbH1	Myb	N	Gfi1b,Ikaros,Nfe2	10.5442	17.5975	3934	-7.0533	0	NA	NA	NA	NA
0101000000000000000000000000000000000000000000	Cdh1	Egfl7	N	Fli1,Tal1	2.40069	9.4849	3934	-7.08421	0	NA	NA	NA	NA
0000000000000000100000000000000000000000001000	HbbbH1	Tal1	N	Ikaros,Gfi1b	1.69861	8.79322	3934	-7.09461	0	NA	NA	NA	NA
1000000001000000000000000000000000000000000000	Cbfa2t3h	Etv6	N	Fli1,Tal1	2.07341	9.18053	3934	-7.10712	0	NA	NA	NA	NA
0000000000000000000001000000000000000000001000	Ikaros	Tal1	N	Cbfa2t3h,Lyl1,Itga2b,Runx1	13.6159	20.7361	3934	-7.1202	0	NA	NA	NA	NA
0000000000000100000000000000000000000000001000	Gata1	Tal1	N	Itga2b,Cbfa2t3h,Lyl1	6.91802	14.0513	3934	-7.13328	0	NA	NA	NA	NA
0000001000000000000000000000000000000100000000	Ets1	Procr	N	Cdh5,Kdr,Notch1	7.48518	14.6463	3934	-7.16112	0	NA	NA	NA	NA
0000000000000000000000000010000000100000000000	Lmo2	Notch1	N	Cdh5,Erg	3.14482	10.327	3934	-7.18218	0	NA	NA	NA	NA
0000000000000000000000000010000000000100000000	Lmo2	Procr	N	Cdh5,Sfpi1,Erg	11.4157	18.6625	3934	-7.2468	0	NA	NA	NA	NA
0010000000000000000000000000100000000000000000	Cdh5	Mecom	N	Meis1,Sox17,Erg	10.5877	17.9062	3934	-7.3185	0	NA	NA	NA	NA
0001000000000000000000010000000000000000000000	Egfl7	Kdr	N	Cdh5,Sox7,Notch1,Hhex	11.6277	18.9842	3934	-7.3565	0	NA	NA	NA	NA
0010000000000100000000000000000000000000000000	Cdh5	Gata1	N	Notch1,Myb	3.11627	10.5083	3934	-7.39203	0	NA	NA	NA	NA
1000000000000000000000001000000000000000000000	Cbfa2t3h	Kit	N	Fli1,Pecam1,Cdh1	8.44459	15.8369	3934	-7.39231	0	NA	NA	NA	NA
0000000000000100000000100000000000000000000000	Gata1	Itga2b	N	Ikaros,Sox7,Tal1,Nfe2	11.5771	19.0695	3934	-7.4924	0	NA	NA	NA	NA
1000010000000000000000000000000000000000000000	Cbfa2t3h	Erg	N	Fli1,Lyl1,Sfpi1,Tal1,Pecam1	21.3243	28.8338	3934	-7.5095	0	NA	NA	NA	NA
0000010000000000000000000000000000000001000000	Erg	Sfpi1	N	Tal1,Cdh5,Cbfa2t3h	5.22744	12.74	3934	-7.51256	0	NA	NA	NA	NA
0000000000000000000000000000100000000000000100	Mecom	Tbx20	N	Sox7,Gata1	3.02559	10.5429	3934	-7.51731	0	NA	NA	NA	NA
0000001000000000000000000000100000000000000000	Ets1	Mecom	N	Notch1,Erg	2.01474	9.57736	3934	-7.56262	0	NA	NA	NA	NA
0000000000000000000001100000000000000000000000	Ikaros	Itga2b	N	Cbfa2t3h,Gfi1b,Sox17,Lyl1,Sox7,Sfpi1	39.37	47.004	3934	-7.634	0	NA	NA	NA	NA
0000000000000000000000000000000000000001001000	Sfpi1	Tal1	N	Cbfa2t3h,Cdh5,Lyl1,Ikaros	11.6247	19.2854	3934	-7.6607	0	NA	NA	NA	NA
