x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
000000000001000000000100000000000	Gfi1b	Meis1	NA	Gata1,Nfe2,Sox7	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gfi1,Hhex,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,HoxB2	10.7533	16.9819	10.3531	1	3934
010010000000000000000000000000000	Erg	Etv2	NA	Sox7,Notch1,Fli1,Ets1	Cbfa2t3h,,Ets2,Etv6,FoxH1,Gfi1,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,FoxO4,HoxD8,Ikaros,Myb,Runx1	13.2213	22.2585	10.2375	1	3934
000000000000000010000000000000001	Ikaros	Tbx3	NA	Gata1,Tbx20	Cbfa2t3h,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,HoxD8,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Erg,Hhex,HoxB2,HoxB4	3.907	10.696	10.1245	1	3934
000000000000000000000100100000000	Meis1	Nfe2	NA	Gata1,Sox17,Notch1,Tal1	Erg,Ets1,Etv2,Gfi1,Gfi1b,HoxB2,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Mitf,Myb,Runx1,Sfpi1,Sox7,,Tbx20,Tbx3,Cbfa2t3h,FoxO4	15.9838	24.6501	10.1172	1	3934
000000000000001000100000000000000	HoxB4	Lmo2	NA	Sox7,Lyl1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,,Mecom,Meis1,Mitf,Nfe2,Notch1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Ikaros,Ldb1,Myb,Runx1	3.12128	10.6798	10.0147	1	3934
000000000000000000000001000100000	Myb	Sfpi1	NA	Cbfa2t3h,Ikaros,Gfi1	Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,,Gfi1b,Hhex,HoxD8,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx3,Erg,Ets1,Ets2	10.7397	16.0624	10.0072	1	3934
000000000000000010000100000000000	Ikaros	Meis1	NA	Gata1,Nfe2,Erg	Cbfa2t3h,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,HoxD8,Ldb1,Lyl1,Mecom,Mitf,Myb,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,,HoxB2,HoxB4	7.93745	16.8695	9.95899	1	3934
010000000000000001000000000000000	Erg	Ldb1	NA	Fli1	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ikaros,Myb	0.0868389	4.92132	9.8841	1	3934
000000000000001000001000000000000	HoxB4	Mecom	NA	Erg,Meis1,Sox7	Ets1,Ets2,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB2,Lmo2,Lyl1,Mitf,Nfe2,Notch1,Sfpi1,Sox17,,Tbx20,Tbx3,FoxO4,Ldb1	6.92298	16.7091	9.8641	1	3934
000010000000100000000000000000000	Etv2	Hhex	NA	Sox7,Fli1,Erg	Cbfa2t3h,,Ets1,Ets2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3	9.61193	15.2343	9.81807	1	3934
000000001100000000000000000000000	FoxO4	Gata1	NA	Gfi1b	Ets1,Etv2,Fli1,FoxH1,Gfi1,,Hhex,Ikaros,Mecom,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Cbfa2t3h,Erg,Etv6,HoxB2,HoxB4,Ldb1,Lyl1,Meis1,Mitf,Tbx20,Tbx3	1.46859	4.3276	9.76604	1	3934
010000000000000000000000000000100	Erg	Tal1	NA	Fli1,Hhex,Cbfa2t3h,Sox7	Ets1,Ets2,Etv2,Etv6,FoxH1,Gata1,Gfi1,Gfi1b,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Nfe2,Notch1,Sfpi1,Sox17,,Tbx20,Tbx3,FoxO4,Ikaros,Myb	18.4361	21.3469	9.70678	1	3934
000001000000000000000000000100000	Etv6	Sfpi1	NA	Tal1,Erg	Cbfa2t3h,,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Sox17,Sox7,Tbx20,Tbx3,Ets2,FoxH1,FoxO4,Gfi1b,Runx1	2.89818	7.75562	9.70306	1	3934
000010000000000000000000000000001	Etv2	Tbx3	NA	Tbx20,Sox7,Fli1,Gata1	Ets1,Ets2,Etv6,,HoxB2,HoxB4,HoxD8,Ldb1,Lmo2,Mitf,Myb,Notch1,Runx1,Sox17	23.153	27.4894	9.58067	1	3934
000000010000000000000001000000000	FoxH1	Myb	NA	Ikaros	Cbfa2t3h,Erg,FoxO4,Gata1,Gfi1,Gfi1b,,Ldb1,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Etv2,Etv6,Fli1,Hhex,HoxD8,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Tbx3	0.215533	5.09312	9.50234	1	3934
100000000000000000000000100000000	Cbfa2t3h	Nfe2	NA	Ikaros,Tbx20,Tal1	Erg,Ets2,Fli1,Gata1,Gfi1b,HoxB2,Ldb1,Lyl1,Mitf,Myb,Notch1,Sfpi1,Sox17,	13.3713	13.4829	9.45957	1	3934
000000000000001000000000000010000	HoxB4	Sox17	NA	Sox7,Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Sfpi1,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Ikaros,Myb,Runx1	1.92071	10.4337	9.26525	1	3934
000000000000000000000000000100100	Sfpi1	Tal1	NA	Cbfa2t3h,Lyl1,Erg,Sox7	Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,Ikaros,Ldb1,Lmo2,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox17,,Tbx3,Tbx20	11.955	20.6891	9.19532	1	3934
000000000000000000000000100010000	Nfe2	Sox17	NA	Gata1,Tal1,Notch1,Gfi1b	Cbfa2t3h,Erg,Fli1,FoxH1,FoxO4,,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Runx1,Sfpi1,Sox7,Tbx20,Tbx3	17.8648	21.9463	9.17191	1	3934
000000000000000000000010010000000	Mitf	Notch1	NA	Tbx20,Gata1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,,Gfi1b,Hhex,HoxB4,Ikaros,Mecom,Meis1,Myb,Nfe2,Runx1,Sox17,Sox7,Tbx3,Ets2,Etv6,FoxO4,HoxB2,Ldb1,Lmo2,Lyl1,Tal1	5.13179	11.0055	8.97181	1	3934
000001000000100000000000000000000	Etv6	Hhex	NA	Erg,Fli1,Ets1	Cbfa2t3h,,Etv2,Gata1,Gfi1,Ikaros,Ldb1,Lmo2,Mecom,Myb,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,FoxO4	10.4435	13.0199	8.94777	1	3934
001000000000000000000100000000000	Ets1	Meis1	NA	Notch1,Erg,Tbx20	Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Tbx3	9.71503	16.4515	8.91439	1	3934
000000000000000000100000000000001	Lmo2	Tbx3	NA	HoxB4	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gata1,HoxD8,Mitf	0.405822	6.58223	8.86416	1	3934
000000000100000000000000001000000	Gata1	Runx1	NA	Ikaros,Gfi1b,Etv2	Cbfa2t3h,Ets1,,Etv6,FoxH1,FoxO4,Gfi1,HoxB2,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,HoxD8	10.1571	14.2923	8.8125	1	3934
000000000000000000000000010000100	Notch1	Tal1	NA	Erg,Lmo2	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxH1	6.81108	8.84675	8.54077	1	3934
000000000001000000000000000000001	Gfi1b	Tbx3	NA	Tbx20,Gata1,Notch1	Cbfa2t3h,Etv2,Fli1,FoxH1,FoxO4,Gfi1,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Etv6,HoxB2	9.56661	17.8605	8.53506	1	3934
000000000100000000000000000000100	Gata1	Tal1	NA	Gfi1b,Myb,Tbx20,Meis1	Cbfa2t3h,FoxH1,Hhex,HoxB2,Ikaros,Ldb1,Lyl1,,Mitf,Nfe2,Notch1,Sox17,Sox7,Tbx3,Fli1,Lmo2	23.9853	24.8812	8.50167	1	3934
000000000000000000000000100001000	Nfe2	Sox7	NA	Gata1,Notch1,Gfi1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,,Gfi1b,Hhex,HoxB4,Ikaros,Lmo2,Meis1,Mitf,Myb,Runx1,Sox17,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2	14.2962	16.2942	8.48204	1	3934
000000000000000000000000000100001	Sfpi1	Tbx3	NA	Lyl1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,HoxB2,HoxD8,Mitf,Tbx20	0.185309	6.34246	8.4439	1	3934
000000000000100000000000000100000	Hhex	Sfpi1	NA	Tal1,Erg,Lmo2	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,HoxB4,Ldb1,,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,Ikaros,Runx1	7.58859	13.6988	8.34803	1	3934
100000000000000000000000001000000	Cbfa2t3h	Runx1	NA	Ikaros,Sfpi1	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,,Sox17,Sox7,Tal1,Tbx3,FoxO4,HoxD8,Mecom,Meis1,Tbx20	5.258	9.62876	8.3045	1	3934
000000010001000000000000000000000	FoxH1	Gfi1b	NA	Ikaros	Cbfa2t3h,Erg,FoxO4,Gata1,Gfi1,,Ldb1,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Ets1,Etv2,Fli1,Hhex,HoxB4,HoxD8,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Tbx3	1.79647	4.91432	8.27802	1	3934
000000001000000000000000100000000	FoxO4	Nfe2	NA	Gfi1b	Ets1,Etv2,Fli1,FoxH1,Gata1,Gfi1,,Hhex,Ikaros,Mecom,Myb,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Cbfa2t3h,Erg,HoxB4,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Tbx20,Tbx3	1.83286	4.42674	8.23849	1	3934
000000000000000000000000001000001	Runx1	Tbx3	NA	Etv2	Cbfa2t3h,Ets1,,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HoxD8,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Erg,Etv6,Hhex,HoxB2,HoxB4,Ldb1	0.166621	6.27106	8.12283	1	3934
000010000000000001000000000000000	Etv2	Ldb1	NA	Ets1	Cbfa2t3h,Erg,,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	0.654355	5.35354	8.08467	1	3934
000000000010100000000000000000000	Gfi1	Hhex	NA	Erg,Sox7	Cbfa2t3h,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HoxB4,Ikaros,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,Ets2,Ldb1,Mecom,Mitf	1.23205	9.66709	8.07857	1	3934
001000000000000000100000000000000	Ets1	Lmo2	NA	Fli1,Hhex,Lyl1,Sox7	Erg,Ets2,Etv2,Etv6,HoxB2,Ldb1,Notch1,Sfpi1,,Tal1	20.1047	26.8748	7.70986	1	3934
001000000000000000000010000000000	Ets1	Mitf	NA	Tbx20,Etv2	Cbfa2t3h,Erg,Ets2,,Etv6,Fli1,FoxO4,Gata1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Mecom,Meis1,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Myb	3.9688	10.8293	7.65638	1	3934
100000010000000000000000000000000	Cbfa2t3h	FoxH1	NA	Ikaros	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxO4,Tbx20	0.418598	4.89125	7.63802	1	3934
000000000000000000001010000000000	Mecom	Mitf	NA	Gata1	Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Cbfa2t3h,Tbx3	0.0245002	6.21146	7.56949	1	3934
000000000000000000001000000100000	Mecom	Sfpi1	NA	HoxB4	Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,Hhex,,Ikaros,Ldb1,Lmo2,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tbx20,Cbfa2t3h,Ets2,FoxH1,Gfi1,Lyl1,Tal1,Tbx3	5.21327	6.47866	7.40958	1	3934
000001000000000000100000000000000	Etv6	Lmo2	NA	Fli1,Ets1,Sox7	Cbfa2t3h,Erg,Etv2,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Myb,Notch1,Sfpi1,,Tal1,Tbx20,Tbx3,Ets2,Gfi1b,HoxB2,Nfe2	14.4302	15.7108	7.22501	1	3934
000000000000100000000000000010000	Hhex	Sox17	NA	Sox7,Notch1,Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Mecom,Mitf,Myb,Nfe2,Sfpi1,Tal1,Tbx20,Tbx3,FoxH1,Ikaros,Runx1	14.6168	16.2892	7.1041	1	3934
000000000000000000000001001000000	Myb	Runx1	NA	Ikaros,Gfi1b,Sfpi1,Etv2	,FoxO4,Gata1,Gfi1,HoxD8,Nfe2,Sox7,Tal1	19.5062	24.7333	7.0715	1	3934
000000000000000000000001000010000	Myb	Sox17	NA	Gata1,Ikaros,Nfe2,Gfi1b	Cbfa2t3h,Etv2,Fli1,FoxO4,Gfi1,,Hhex,HoxD8,Mecom,Runx1,Sfpi1,Sox7,Tal1,Tbx3	21.8475	26.7515	7.02673	1	3934
100000000000000000000000000001000	Cbfa2t3h	Sox7	NA	Tal1,Mitf	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Tbx3,FoxO4,Mecom,Meis1,Tbx20	3.62244	9.95265	7.00967	1	3934
000000001000000000000000000001000	FoxO4	Sox7	NA	Gfi1b,Fli1	Ets1,Etv2,,FoxH1,Gfi1,Hhex,Ikaros,Mecom,Myb,Notch1,Runx1,Sfpi1,Sox17,Tal1,Cbfa2t3h,Erg,Ets2,Etv6,HoxB2,HoxB4,Lmo2,Mitf,Tbx20,Tbx3	0.921026	6.42789	6.94677	1	3934
000000000000000000000000100000100	Nfe2	Tal1	NA	Ikaros,Gata1,Erg,Myb	Cbfa2t3h,Etv2,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ldb1,Lmo2,Lyl1,Meis1,Mitf,,Notch1,Runx1,Sox17,Sox7,Tbx20,Ets2,Etv6	13.8432	19.7754	6.90053	1	3934
000000000000001000000000100000000	HoxB4	Nfe2	NA	Etv2,Meis1,Runx1	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,Lmo2,Lyl1,Mecom,Mitf,Notch1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Ikaros,Ldb1,Myb,	10.5416	17.1541	6.86917	1	3934
000000100000000001000000000000000	Fli1	Ldb1	NA	Cbfa2t3h,Notch1	Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Mitf,Myb,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxH1,Gata1	4.325	8.80864	6.84558	1	3934
000000100000000000000000000100000	Fli1	Sfpi1	NA	Cbfa2t3h,Lyl1,Erg,Hhex	Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,,HoxB4,Ikaros,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx3,FoxH1	16.87	24.238	6.82104	1	3934
001000001000000000000000000000000	Ets1	FoxO4	NA	Sox7	Cbfa2t3h,Erg,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,FoxH1,Myb	0.24415	4.67365	6.78815	1	3934
000000000000000000000000000110000	Sfpi1	Sox17	NA	Cbfa2t3h	,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox7,Tal1,Tbx3,Mitf,Tbx20	0.974338	6.29223	6.77825	1	3934
000000100000000000000000000010000	Fli1	Sox17	NA	Meis1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1	4.57713	6.35364	6.77283	1	3934
000000000000100000000000000000010	Hhex	Tbx20	NA	Sox7,Myb	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Nfe2,Notch1,Sfpi1,Sox17,Tal1,Tbx3,FoxH1,HoxB2,Ikaros,Runx1	7.45391	11.0161	6.7171	1	3934
000000100000000000000000001000000	Fli1	Runx1	NA	Nfe2	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1,HoxD8	0.0856635	5.92404	6.69792	1	3934
000000100000000000010000000000000	Fli1	Lyl1	NA	Tal1,Sfpi1,Lmo2	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,,Meis1,Notch1,Runx1,Sox17,Sox7,Tbx20,Tbx3	6.6466	13.7482	6.67315	1	3934
000000000000000000110000000000000	Lmo2	Lyl1	NA	Tal1,Erg,Sfpi1	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Mecom,Meis1,Nfe2,Notch1,Runx1,,Sox7,Tbx20,Tbx3	10.9342	13.988	6.66454	1	3934
000000001000100000000000000000000	FoxO4	Hhex	NA	Sox7	Ets1,Etv2,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Ikaros,Mecom,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Cbfa2t3h,Erg,Ets2,Etv6,HoxB4,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Tbx20,Tbx3	0.339586	4.73949	6.65296	1	3934
000000000010000000010000000000000	Gfi1	Lyl1	NA	Gfi1b,Sfpi1	Cbfa2t3h,Erg,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Hhex,HoxB4,Ikaros,Lmo2,Meis1,Myb,Nfe2,Notch1,Runx1,,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Ldb1	5.73634	9.83506	6.63838	1	3934
000010001000000000000000000000000	Etv2	FoxO4	NA	Gfi1b	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	3.76445	4.71058	6.5423	1	3934
000000000000000000100000100000000	Lmo2	Nfe2	NA	Sfpi1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Myb,Notch1,Runx1,,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,Mitf	1.75256	6.57932	6.53859	1	3934
000010000000000000000000000000100	Etv2	Tal1	NA	Fli1,Lmo2	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxH1	9.03304	9.37913	6.48149	1	3934
000000010000000000000000000000100	FoxH1	Tal1	NA	Ikaros	Cbfa2t3h,Erg,FoxO4,Gata1,Gfi1,Gfi1b,,Ldb1,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Ets1,Ets2,Etv2,Etv6,Fli1,Hhex,HoxB4,Lmo2,Lyl1,Meis1,Notch1,Tbx3	0.109681	4.4766	6.4462	1	3934
000010000000000000100000000000000	Etv2	Lmo2	NA	Fli1,Sox7,Tbx20	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Tal1,,Tbx3	10.6429	16.6692	6.38487	1	3934
100000000000000000000010000000000	Cbfa2t3h	Mitf	NA	Nfe2	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Myb,,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Mecom,Meis1,Tbx20	1.63881	6.2242	6.35772	1	3934
001000000000000000000000001000000	Ets1	Runx1	NA	Gfi1b	Cbfa2t3h,Erg,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,HoxD8,Myb	2.25114	5.96914	6.3243	1	3934
000001000010000000000000000000000	Etv6	Gfi1	NA	Erg	Cbfa2t3h,,Ets1,Etv2,Fli1,Gata1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,Nfe2,Runx1	0.0324896	5.04211	6.30593	1	3934
000000001000000000000001000000000	FoxO4	Myb	NA	Gfi1b	Ets1,Etv2,Fli1,FoxH1,Gata1,Gfi1,,Hhex,Ikaros,Mecom,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Cbfa2t3h,Etv6,HoxD8,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Tbx20,Tbx3	0.222336	4.59548	6.07957	1	3934
000000001000000000000000010000000	FoxO4	Notch1	NA	Gfi1b,Fli1	Ets1,Etv2,,FoxH1,Gata1,Gfi1,Hhex,Ikaros,Mecom,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Erg,Ets2,Etv6,HoxB2,Ldb1,Lyl1,Meis1	0.88506	6.53116	6.06442	1	3934
000001000000000010000000000000000	Etv6	Ikaros	NA	Sfpi1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,HoxD8,Mitf,Nfe2,Runx1	4.49322	5.85016	5.96809	1	3934
